Ensembl_ID,Change,Name,Biotype,Chr,Length,Exonic Length,TSS_Downregulated,Downstream_Promoter_Downregulated,Gene_Body_Downregulated,Upstream_Promoter_Downregulated,TSS_Nondifferential,Downstream_Promoter_Nondifferential,Gene_Body_Nondifferential,Upstream_Promoter_Nondifferential,TSS_Upregulated,Downstream_Promoter_Upregulated,Gene_Body_Upregulated,Upstream_Promoter_Upregulated
ENSG00000203485,Upregulated,INF2,protein_coding,14,32930.0,7578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0
ENSG00000203497,Nondifferential,PDCD4-AS1,antisense_RNA,10,2366.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203506,Nondifferential,RBMS3-AS2,antisense_RNA,3,2027.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203546,Nondifferential,AL139353.1,protein_coding,14,57129.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
ENSG00000203601,Nondifferential,LINC00970,antisense_RNA,1,183101.0,1129.0,0.0,0.0,3.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203666,Nondifferential,EFCAB2,protein_coding,1,157183.0,6167.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,6.0,0.0
ENSG00000203667,Downregulated,COX20,protein_coding,1,9736.0,2631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000203705,Nondifferential,TATDN3,protein_coding,1,24799.0,2389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203706,Nondifferential,SERTAD4-AS1,antisense_RNA,1,2589.0,726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203709,Nondifferential,C1orf132,lincRNA,1,67633.0,15145.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0
ENSG00000203711,Upregulated,C6orf99,lincRNA,6,40185.0,769.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,3.0
ENSG00000203721,Upregulated,LINC00862,lincRNA,1,31249.0,1417.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,14.0,0.0
ENSG00000203724,Nondifferential,C1orf53,protein_coding,1,4721.0,588.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203739,Upregulated,AL645568.1,antisense_RNA,1,43570.0,1815.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000203760,Nondifferential,CENPW,protein_coding,6,8702.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000203761,Upregulated,MSTO2P,unprocessed_pseudogene,1,4309.0,1709.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203778,Downregulated,FAM229B,protein_coding,6,15192.0,2543.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203780,Downregulated,FANK1,protein_coding,10,113054.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0
ENSG00000203797,Upregulated,DDO,protein_coding,6,23792.0,2130.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203799,Nondifferential,CCDC162P,transcribed_unitary_pseudogene,6,189214.0,6751.0,0.0,1.0,2.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0
ENSG00000203804,Nondifferential,ADAMTSL4-AS1,processed_transcript,1,13658.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203805,Upregulated,PLPP4,protein_coding,10,132902.0,1521.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,22.0,1.0
ENSG00000203814,Nondifferential,HIST2H2BF,protein_coding,1,1954.0,1954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203865,Nondifferential,ATP1A1-AS1,processed_transcript,1,13053.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203875,Downregulated,SNHG5,processed_transcript,6,1747.0,1032.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203879,Nondifferential,GDI1,protein_coding,X,6548.0,2474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000203880,Nondifferential,PCMTD2,protein_coding,20,20463.0,3843.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ENSG00000203907,Nondifferential,OOEP,protein_coding,6,26539.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203914,Downregulated,HSP90B3P,processed_pseudogene,1,1567.0,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203950,Nondifferential,RTL8A,protein_coding,X,1244.0,1244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203952,Upregulated,CCDC160,protein_coding,X,9161.0,1790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000203965,Nondifferential,EFCAB7,protein_coding,1,49304.0,2313.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203993,Nondifferential,ARRDC1-AS1,antisense_RNA,9,3465.0,2210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000203995,Nondifferential,ZYG11A,protein_coding,1,52263.0,4469.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000203999,Upregulated,LINC01270,lincRNA,20,22203.0,2281.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0
ENSG00000204054,Upregulated,LINC00963,processed_transcript,9,23580.0,9557.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0
ENSG00000204084,Upregulated,INPP5B,protein_coding,1,86361.0,4694.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0
ENSG00000204104,Nondifferential,TRAF3IP1,protein_coding,2,80460.0,4279.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0
ENSG00000204116,Upregulated,CHIC1,protein_coding,X,123903.0,6797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204120,Nondifferential,GIGYF2,protein_coding,2,163271.0,7878.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0
ENSG00000204128,Downregulated,C2orf72,protein_coding,2,12225.0,3657.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204130,Nondifferential,RUFY2,protein_coding,10,63671.0,4502.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ENSG00000204138,Upregulated,PHACTR4,protein_coding,1,130767.0,6190.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,12.0,0.0
ENSG00000204147,Nondifferential,ASAH2B,protein_coding,10,17871.0,3715.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204149,Upregulated,AGAP6,protein_coding,10,22182.0,2703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204152,Upregulated,TIMM23B,protein_coding,10,31599.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204160,Upregulated,ZDHHC18,protein_coding,1,30892.0,5020.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
ENSG00000204172,Upregulated,AGAP9,protein_coding,10,21785.0,2387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204173,Nondifferential,LRRC37A5P,transcribed_unprocessed_pseudogene,9,28001.0,1103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000204177,Nondifferential,BMS1P1,transcribed_unprocessed_pseudogene,10,25316.0,4294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204178,Nondifferential,TMEM57,protein_coding,1,69290.0,3917.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000204209,Nondifferential,DAXX,protein_coding,6,4457.0,2613.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204217,Nondifferential,BMPR2,protein_coding,2,190816.0,11461.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,4.0,0.0
ENSG00000204220,Downregulated,PFDN6,protein_coding,6,8627.0,1915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204227,Nondifferential,RING1,protein_coding,6,4228.0,1752.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000204231,Nondifferential,RXRB,protein_coding,6,7101.0,2908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000204237,Upregulated,OXLD1,protein_coding,17,1495.0,803.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000204256,Nondifferential,BRD2,protein_coding,6,12846.0,4894.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ENSG00000204262,Nondifferential,COL5A2,protein_coding,2,147984.0,6949.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0
ENSG00000204264,Upregulated,PSMB8,protein_coding,6,3987.0,1351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204271,Nondifferential,SPIN3,protein_coding,X,4944.0,4835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204272,Upregulated,NBDY,protein_coding,X,89122.0,1529.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204304,Nondifferential,PBX2,protein_coding,6,5446.0,3205.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204308,Nondifferential,RNF5,protein_coding,6,2440.0,1168.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204311,Nondifferential,DFNB59,protein_coding,2,9955.0,1531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204334,Downregulated,ERICH2,protein_coding,2,15186.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204344,Nondifferential,STK19,protein_coding,6,9621.0,1663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000204348,Upregulated,DXO,protein_coding,6,2478.0,1667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000204351,Nondifferential,SKIV2L,protein_coding,6,10676.0,3894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000204356,Nondifferential,NELFE,protein_coding,6,7024.0,1584.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204371,Nondifferential,EHMT2,protein_coding,6,17444.0,4129.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000204381,Upregulated,LAYN,protein_coding,11,21238.0,2590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
ENSG00000204386,Upregulated,NEU1,protein_coding,6,3855.0,2045.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204387,Nondifferential,C6orf48,protein_coding,6,5154.0,1053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204392,Nondifferential,LSM2,protein_coding,6,9589.0,876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204394,Upregulated,VARS,protein_coding,6,18436.0,4312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000204406,Upregulated,MBD5,protein_coding,2,495961.0,9512.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,6.0,0.0
ENSG00000204442,Upregulated,FAM155A,protein_coding,13,703226.0,8503.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,16.0,0.0
ENSG00000204463,Nondifferential,BAG6,protein_coding,6,13672.0,3815.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000204469,Upregulated,PRRC2A,protein_coding,6,17047.0,6893.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
ENSG00000204514,Upregulated,ZNF814,protein_coding,19,16559.0,3146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000204524,Nondifferential,ZNF805,protein_coding,19,14451.0,2396.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000204525,Nondifferential,HLA-C,protein_coding,6,3338.0,1554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000204540,Nondifferential,PSORS1C1,protein_coding,6,25262.0,908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
ENSG00000204556,Nondifferential,AL450124.1,unprocessed_pseudogene,20,1853.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204560,Nondifferential,DHX16,protein_coding,6,19919.0,3445.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204568,Nondifferential,MRPS18B,protein_coding,6,8687.0,1532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204569,Nondifferential,PPP1R10,protein_coding,6,16845.0,4525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000204574,Nondifferential,ABCF1,protein_coding,6,20157.0,3481.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0
ENSG00000204580,Upregulated,DDR1,protein_coding,6,19306.0,4148.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
ENSG00000204588,Nondifferential,LINC01123,lincRNA,2,8219.0,2436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204590,Nondifferential,GNL1,protein_coding,6,15798.0,7490.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
ENSG00000204592,Upregulated,HLA-E,protein_coding,6,4739.0,2601.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204611,Nondifferential,ZNF616,protein_coding,19,26827.0,4335.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000204619,Nondifferential,PPP1R11,protein_coding,6,3246.0,1731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000204628,Nondifferential,RACK1,protein_coding,5,5247.0,1460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ENSG00000204634,Nondifferential,TBC1D8,protein_coding,2,143768.0,3803.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0
ENSG00000204637,Nondifferential,AC068538.1,processed_pseudogene,2,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204642,Upregulated,HLA-F,protein_coding,6,4018.0,1635.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204681,Nondifferential,GABBR1,protein_coding,6,30948.0,4527.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,3.0,0.0,0.0,1.0,0.0
ENSG00000204685,Upregulated,STARD7-AS1,processed_transcript,2,34179.0,1527.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204706,Nondifferential,MAMDC2-AS1,antisense_RNA,9,28045.0,2097.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000204713,Upregulated,TRIM27,protein_coding,6,20988.0,2967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204764,Upregulated,RANBP17,protein_coding,5,438146.0,4588.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,4.0,1.0
ENSG00000204767,Downregulated,FAM196B,protein_coding,5,116477.0,2999.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0
ENSG00000204778,Nondifferential,CBWD4P,unprocessed_pseudogene,9,35102.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204789,Downregulated,ZNF204P,processed_pseudogene,6,2397.0,2397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204790,Nondifferential,AL163540.1,unprocessed_pseudogene,9,29394.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204815,Nondifferential,TTC25,protein_coding,17,34996.0,2255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204842,Upregulated,ATXN2,protein_coding,12,147463.0,4702.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,13.0,2.0
ENSG00000204843,Nondifferential,DCTN1,protein_coding,2,19202.0,4500.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
ENSG00000204852,Nondifferential,TCTN1,protein_coding,12,35404.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000204856,Downregulated,FAM216A,protein_coding,12,22022.0,1582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204859,Nondifferential,ZBTB48,protein_coding,1,9233.0,2293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000204869,Downregulated,IGFL4,protein_coding,19,37271.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
ENSG00000204899,Nondifferential,MZT1,protein_coding,13,19331.0,2299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000204920,Downregulated,ZNF155,protein_coding,19,14156.0,2732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000204922,Nondifferential,UQCC3,protein_coding,11,3305.0,2288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204929,Nondifferential,AC007389.1,processed_transcript,2,255456.0,1266.0,0.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,11.0,0.0
ENSG00000204936,Downregulated,CD177,protein_coding,19,9514.0,2222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204941,Nondifferential,PSG5,protein_coding,19,12372.0,2145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000204946,Nondifferential,ZNF783,protein_coding,7,22821.0,4452.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000204947,Downregulated,ZNF425,protein_coding,7,23563.0,3220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000204954,Nondifferential,C12orf73,protein_coding,12,7058.0,1738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ENSG00000204977,Nondifferential,TRIM13,protein_coding,13,21420.0,7249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
ENSG00000204991,Upregulated,SPIRE2,protein_coding,16,42812.0,3235.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
ENSG00000205060,Nondifferential,SLC35B4,protein_coding,7,27720.0,6797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000205078,Nondifferential,SYCE1L,protein_coding,16,13609.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0
ENSG00000205085,Upregulated,FAM71F2,protein_coding,7,15581.0,5749.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205090,Nondifferential,TMEM240,protein_coding,1,1295.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
ENSG00000205111,Upregulated,CDKL4,protein_coding,2,50986.0,1567.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205129,Downregulated,C4orf47,protein_coding,4,20437.0,1134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205133,Nondifferential,TRIQK,protein_coding,8,82616.0,3672.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205138,Nondifferential,SDHAF1,protein_coding,19,1117.0,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205181,Upregulated,LINC00654,lincRNA,20,8547.0,6113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205189,Nondifferential,ZBTB10,protein_coding,8,40599.0,10132.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000205208,Nondifferential,C4orf46,protein_coding,4,5368.0,3521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205209,Upregulated,SCGB2B2,protein_coding,19,82258.0,2505.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
ENSG00000205213,Upregulated,LGR4,protein_coding,11,106786.0,5206.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0
ENSG00000205220,Upregulated,PSMB10,protein_coding,16,2586.0,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000205250,Nondifferential,E2F4,protein_coding,16,6750.0,2096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205268,Nondifferential,PDE7A,protein_coding,8,124443.0,3673.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,6.0,0.0
ENSG00000205269,Downregulated,TMEM170B,protein_coding,6,45247.0,8362.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
ENSG00000205302,Nondifferential,SNX2,protein_coding,5,55113.0,2128.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
ENSG00000205309,Nondifferential,NT5M,protein_coding,17,44327.0,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205323,Nondifferential,SARNP,protein_coding,12,60483.0,926.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
ENSG00000205336,Upregulated,ADGRG1,protein_coding,16,45583.0,4254.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,3.0
ENSG00000205339,Nondifferential,IPO7,protein_coding,11,63505.0,6191.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0
ENSG00000205356,Upregulated,TECPR1,protein_coding,7,37628.0,6564.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0
ENSG00000205403,Nondifferential,CFI,protein_coding,4,61486.0,2159.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205423,Nondifferential,CNEP1R1,protein_coding,16,12679.0,2965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205426,Upregulated,KRT81,protein_coding,12,5622.0,1929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSG00000205464,Downregulated,ATP6AP1L,protein_coding,5,39342.0,2503.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0
ENSG00000205476,Upregulated,CCDC85C,protein_coding,14,103847.0,16393.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,16.0,2.0
ENSG00000205517,Nondifferential,RGL3,protein_coding,19,25286.0,2542.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000205531,Nondifferential,NAP1L4,protein_coding,11,47941.0,2511.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0
